SA4_CODE_2016,D_5_9_FPET_MPTLF,D_5_9_FPET_MPNLF,D_5_9_FPET_MPLFSNS,D_5_9_FPET_T,D_5_9_FPULFTW_MPEFT,D_5_9_FPULFTW_MPEPT,D_5_9_FPULFTW_MP_EAW,D_5_9_FPULFTW_MP_E_HNS,D_5_9_FPULFTW_MPET,D_5_9_FPULFTW_MPULFTW,D_5_9_FPULFTW_MPULPTW,D_5_9_FPULFTW_MPUT,D_5_9_FPULFTW_MPTLF,D_5_9_FPULFTW_MPNLF,D_5_9_FPULFTW_MPLFSNS,D_5_9_FPULFTW_T,D_5_9_FPULPTW_MPEFT,D_5_9_FPULPTW_MPEPT,D_5_9_FPULPTW_MPEAW,D_5_9_FPULPTW_MP_E_HNS,D_5_9_FPULPTW_MPET,D_5_9_FPULPTW_MPULFTW,D_5_9_FPULPTW_MPULPTW,D_5_9_FPULPTW_MPUT,D_5_9_FPULPTW_MPTLF,D_5_9_FPULPTW_MPNLF,D_5_9_FPULPTW_MPLFSNS,D_5_9_FPULPTW_T,D_5_9_FPUT_MPEFT,D_5_9_FPUT_MPEPT,D_5_9_FPUT_MPEAW,D_5_9_FPUT_MPEHNS,D_5_9_FPUT_MPET,D_5_9_FPUT_MPULFTW,D_5_9_FPUT_MPULPTW,D_5_9_FPUT_MPUT,D_5_9_FPUT_MPTLF,D_5_9_FPUT_MPNLF,D_5_9_FPUT_MPLFSNS,D_5_9_FPUT_T,D_5_9_FPTLF_MPEFT,D_5_9_FPTLF_MPEPT,D_5_9_FPTLF_MPEAW,D_5_9_FPTLF_MPEHNS,D_5_9_FPTLF_MPET,D_5_9_FPTLF_MPULFTW,D_5_9_FPTLF_MPULPTW,D_5_9_FPTLF_MPUT,D_5_9_FPTLF_MPTLF,D_5_9_FPTLF_MPNLF,D_5_9_FPTLF_MPLFSNS,D_5_9_FPTLF_T,D_5_9_FPNLF_MPEFT,D_5_9_FPNLF_MPEPT,D_5_9_FPNLF_MPEAW,D_5_9_FPNLF_MPEHNS,D_5_9_FPNLF_MPET,D_5_9_FPNLF_MPULFTW,D_5_9_FPNLF_MPULPTW,D_5_9_FPNLF_MPUT,D_5_9_FPNLF_MPTLF,D_5_9_FPNLF_MPNLF,D_5_9_FPNLF_MPLFSNS,D_5_9_FPNLF_T,D_5_9_FPLFSNS_MPEFT,D_5_9_FPLFSNS_MPEPT,D_5_9_FPLFSNS_MPEAW,D_5_9_FPLFSNS_MPEHNS,D_5_9_FPLFSNS_MPET,D_5_9_FPLFSNS_MPULFTW,D_5_9_FPLFSNS_MPULPTW,D_5_9_FPLFSNS_MPUT,D_5_9_FPLFSNS_MPTLF,D_5_9_FPLFSNS_MPNLF,D_5_9_FPLFSNS_MPLFSNS,D_5_9_FPLFSNS_T,D_5_9_FPT_MPEFT,D_5_9_FPT_MPEPT,D_5_9_FPT_MPEAW,D_5_9_FPT_MPEHNS,D_5_9_FPT_MPET,D_5_9_FPT_MPULFTW,D_5_9_FPT_MPULPTW,D_5_9_FPT_MPUT,D_5_9_FPT_MPTLF,D_5_9_FPT_MPNLF,D_5_9_FPT_MPLFSNS,D_5_9_FPT_T,D_10_12_FPEFT_MPEFT,D_10_12_FPEFT_MPEPT,D_10_12_FPEFT_MPEAW,D_10_12_FPEFT_MPEHNS,D_10_12_FPEFT_MPET,D_10_12_FPEFT_MPULFTW,D_10_12_FPEFT_MPULPTW,D_10_12_FPEFT_MPUT,D_10_12_FPEFT_MPTLF,D_10_12_FPEFT_MPNLF,D_10_12_FPEFT_MPLFSNS,D_10_12_FPEFT_T,D_10_12_FPEPT_MPEFT,D_10_12_FPEPT_MPEPT,D_10_12_FPEPT_MPEAW,D_10_12_FPEPT_MPEHNS,D_10_12_FPEPT_MPET,D_10_12_FPEPT_MPULFTW,D_10_12_FPEPT_MPULPTW,D_10_12_FPEPT_MPUT,D_10_12_FPEPT_MPTLF,D_10_12_FPEPT_MPNLF,D_10_12_FPEPT_MPLFSNS,D_10_12_FPEPT_T,D_10_12_FPEAW_MPEFT,D_10_12_FPEAW_MPEPT,D_10_12_FPEAW_MPEAW,D_10_12_FPEAW_MPEHNS,D_10_12_FPEAW_MPET,D_10_12_FPEAW_MPULFTW,D_10_12_FPEAW_MPULPTW,D_10_12_FPEAW_MPUT,D_10_12_FPEAW_MPTLF,D_10_12_FPEAW_MPNLF,D_10_12_FPEAW_MPLFSNS,D_10_12_FPEAW_T,D_10_12_FPHNS_MPEFT,D_10_12_FPHNS_MPEPT,D_10_12_FPHNS_MPEAW,D_10_12_FPHNS_MPEHNS,D_10_12_FPHNS_MPET,D_10_12_FPHNS_MPULFTW,D_10_12_FPHNS_MPULPTW,D_10_12_FPHNS_MPUT,D_10_12_FPHNS_MPTLF,D_10_12_FPHNS_MPNLF,D_10_12_FPHNS_MPLFSNS,D_10_12_FPHNS_T,D_10_12_FPET_MPEFT,D_10_12_FPET_MPEPT,D_10_12_FPET_MPEAW,D_10_12_FPET_MPEHNS,D_10_12_FPET_MPET,D_10_12_FPET_MPULFTW,D_10_12_FPET_MPULPTW,D_10_12_FPET_MPUT,D_10_12_FPET_MPTLF,D_10_12_FPET_MPNLF,D_10_12_FPET_MPLFSNS,D_10_12_FPET_T,D_10_12_FPULFTW_MPEFT,D_10_12_FPULFTW_MPEPT,D_10_12_FPULFTW_MPEAW,D_10_12_FPULFTW_MPEHNS,D_10_12_FPULFTW_MPET,D_10_12_FPULFTW_MPULFTW,D_10_12_FPULFTW_MPULPTW,D_10_12_FPULFTW_MPUT,D_10_12_FPULFTW_MPTLF,D_10_12_FPULFTW_MPNLF,D_10_12_FPULFTW_MPLFSNS,D_10_12_FPULFTW_T,D_10_12_FPULPTW_MPEFT,D_10_12_FPULPTW_MPEPT,D_10_12_FPULPTW_MPEAW,D_10_12_FPULPTW_MPEHNS,D_10_12_FPULPTW_MPET,D_10_12_FPULPTW_MPULFTW,D_10_12_FPULPTW_MPULPTW,D_10_12_FPULPTW_MPUT,D_10_12_FPULPTW_MPTLF,D_10_12_FPULPTW_MPNLF,D_10_12_FPULPTW_MPLFSNS,D_10_12_FPULPTW_T,D_10_12_FPUT_MPEFT,D_10_12_FPUT_MPEPT,D_10_12_FPUT_MPEAW,D_10_12_FPUT_MPEHNS,D_10_12_FPUT_MPET,D_10_12_FPUT_MPULFTW,D_10_12_FPUT_MPULPTW,D_10_12_FPUT_MPUT,D_10_12_FPUT_MPTLF,D_10_12_FPUT_MPNLF,D_10_12_FPUT_MPLFSNS,D_10_12_FPUT_T,D_10_12_FPTLF_MPEFT,D_10_12_FPTLF_MPEPT,D_10_12_FPTLF_MPEAW,D_10_12_FPTLF_MPEHNS,D_10_12_FPTLF_MPET,D_10_12_FPTLF_MPULFTW,D_10_12_FPTLF_MPULPTW,D_10_12_FPTLF_MPUT,D_10_12_FPTLF_MPTLF,D_10_12_FPTLF_MPNLF,D_10_12_FPTLF_MPLFSNS,D_10_12_FPTLF_T,D_10_12_FPNLF_MPEFT,D_10_12_FPNLF_MPEPT,D_10_12_FPNLF_MPEAW,D_10_12_FPNLF_MPEHNS
101,6959,275,16,7250,60,12,0,3,75,9,0,12,85,11,0,96,97,25,3,3,127,7,0,10,141,3,0,143,161,38,0,3,208,17,3,16,222,12,0,237,6022,816,122,96,7060,92,34,123,7184,291,16,7487,1293,206,50,55,1602,68,14,78,1685,295,11,1987,9,3,0,10,22,0,0,0,22,0,29,50,7329,1020,172,159,8679,157,50,206,8890,588,53,9524,1729,196,31,17,1969,26,6,26,1998,92,0,2083,1722,285,34,17,2056,26,5,31,2087,81,4,2167,57,18,24,0,102,0,0,0,102,3,0,112,22,4,3,29,63,0,0,0,63,5,0,68,3527,498,89,65,4186,47,12,60,4245,176,8,4433,31,3,0,3,32,9,3,13,46,10,0,56,48,8,0,0,55,4,5,8,64,3,0,65,75,11,0,3,87,16,6,19,110,14,0,121,3605,509,93,67,4278,58,20,81,4355,194,8,4554,611,118,20,23
102,9867,427,15,10312,83,14,0,0,99,14,0,12,113,19,0,127,327,37,8,6,369,23,0,18,388,16,0,405,406,50,7,3,470,33,0,37,506,31,0,533,8830,1011,181,150,10158,163,45,208,10369,453,15,10844,2599,333,83,73,3080,99,13,112,3193,412,7,3608,18,4,0,10,36,0,0,0,36,3,20,54,11442,1338,263,228,13277,263,58,322,13596,869,43,14510,1851,240,27,20,2138,29,7,38,2173,128,0,2303,3108,323,45,23,3504,39,16,49,3558,118,4,3682,89,11,25,0,125,3,4,7,134,6,0,138,27,3,0,28,61,0,0,0,61,7,7,66,5081,574,94,76,5829,70,25,98,5922,257,9,6191,63,6,3,3,72,4,0,5,79,9,0,88,148,17,0,3,166,8,0,8,176,18,0,195,211,20,3,7,238,17,0,18,251,25,0,280,5290,594,97,80,6064,85,27,114,6176,281,9,6469,1196,170,35,33
103,6861,265,11,7137,63,5,0,0,71,12,0,12,87,14,0,102,133,9,8,3,151,14,0,12,161,11,0,176,200,15,8,3,222,27,0,28,250,24,0,272,6139,616,121,121,7002,98,15,113,7112,288,8,7415,1466,227,46,58,1794,106,20,125,1917,352,7,2279,6,3,0,3,14,0,0,0,14,3,18,32,7610,843,167,186,8809,201,33,236,9049,650,35,9726,1489,124,22,10,1645,31,3,32,1677,58,3,1746,1841,186,21,22,2070,20,4,23,2092,64,6,2161,64,12,14,0,87,0,0,0,91,4,0,94,21,10,0,29,56,0,0,0,56,4,0,60,3408,326,56,64,3853,45,13,56,3915,137,10,4060,34,0,0,0,36,21,0,21,56,4,0,67,58,8,0,0,63,8,0,8,75,8,0,79,94,6,0,0,103,28,0,29,132,11,0,145,3508,333,56,69,3961,75,17,88,4048,145,10,4203,622,90,23,25
104,3581,204,10,3789,30,7,0,0,44,15,4,25,70,4,0,71,83,12,5,0,99,22,12,28,126,4,3,137,115,22,5,3,143,35,18,53,195,9,3,206,2922,599,51,59,3639,101,43,137,3773,217,9,3998,874,169,23,23,1091,42,14,56,1144,258,4,1409,3,5,0,3,15,3,0,3,15,0,12,28,3804,780,73,85,4741,143,50,199,4936,475,26,5435,713,110,4,8,833,13,9,25,856,68,0,923,950,226,18,16,1210,19,5,21,1233,76,0,1314,24,0,7,0,35,0,0,0,35,4,0,36,17,3,0,5,26,4,0,4,26,0,8,38,1700,336,34,25,2100,38,12,51,2148,149,9,2307,19,6,0,0,21,17,0,16,36,3,0,38,51,3,4,0,56,10,3,11,63,7,0,67,63,6,4,0,79,23,4,30,101,8,0,111,1767,343,35,23,2176,63,13,77,2253,155,9,2419,346,78,6,15
105,3324,156,0,3482,26,7,0,0,36,14,0,14,50,5,0,61,31,3,0,6,39,3,0,3,44,5,0,51,61,9,3,6,80,15,3,24,98,11,0,108,2939,296,36,63,3334,69,28,93,3429,167,0,3594,675,82,24,24,801,69,8,77,882,251,3,1138,19,0,0,0,22,0,0,0,22,0,18,35,3631,378,61,81,4155,135,37,170,4326,414,23,4764,797,49,14,4,857,10,3,15,871,45,0,911,812,85,15,5,921,15,3,23,946,41,3,988,24,3,6,0,35,3,0,4,36,0,0,38,12,0,0,16,23,0,0,3,27,5,0,32,1641,142,31,27,1844,31,10,36,1876,89,5,1975,16,0,0,0,24,11,0,11,34,3,0,41,17,4,3,0,22,0,3,3,25,4,0,30,35,10,3,0,43,12,3,14,64,5,0,70,1671,150,39,27,1890,44,11,56,1940,101,5,2045,274,29,8,7
106,8167,308,14,8486,77,16,3,7,101,32,0,32,133,16,0,152,272,34,0,7,315,8,0,8,326,26,8,358,349,55,3,13,418,42,0,41,458,46,8,509,7386,792,158,111,8447,158,21,177,8623,348,23,9000,2406,305,69,72,2851,159,20,179,3032,429,3,3468,26,0,0,9,32,0,0,0,35,3,28,57,9817,1097,226,188,11336,316,46,359,11689,780,49,12527,1558,133,26,13,1736,36,6,46,1778,92,0,1872,2420,263,52,18,2752,48,3,49,2804,102,3,2905,85,12,23,3,121,0,0,0,121,8,0,130,31,0,0,30,61,0,0,0,61,3,0,70,4089,416,98,68,4671,81,15,92,4762,210,3,4978,57,11,0,0,71,9,0,15,82,6,0,92,128,13,0,4,149,9,0,11,162,15,0,178,187,22,4,5,223,18,3,21,246,22,0,269,4275,437,102,74,4887,101,13,118,5004,230,3,5242,1024,160,33,27
107,9367,359,11,9735,88,21,0,0,111,9,0,9,122,8,0,133,275,32,7,4,317,21,7,24,341,20,0,361,362,51,10,6,426,31,7,36,459,30,0,490,8437,935,172,98,9635,141,48,189,9826,389,13,10230,2169,328,48,58,2609,75,28,104,2709,524,4,3241,20,4,0,5,34,0,0,0,29,0,25,62,10626,1267,216,166,12278,218,80,297,12568,914,45,13525,1735,217,23,12,1984,34,12,51,2039,100,0,2142,2944,300,46,32,3324,34,5,35,3364,88,3,3447,74,18,23,0,120,3,0,3,124,8,0,133,15,3,0,32,48,0,0,0,55,0,3,57,4771,542,96,71,5482,70,18,94,5575,200,3,5779,51,11,0,0,63,4,3,5,72,9,0,84,128,4,3,0,135,13,3,13,151,14,0,163,176,12,4,3,199,21,4,25,224,24,0,244,4950,557,99,74,5678,89,24,110,5792,221,4,6023,1043,152,26,27
108,4962,326,12,5300,44,16,0,3,64,13,0,13,81,17,0,100,115,18,3,0,134,17,0,17,152,9,0,162,159,33,3,3,197,37,0,37,233,30,0,262,4099,771,98,74,5046,130,26,156,5198,355,12,5560,1170,281,39,50,1541,107,13,118,1659,450,8,2119,5,0,0,3,17,0,0,0,17,3,24,39,5275,1046,141,133,6599,234,44,275,6872,804,41,7715,1108,169,24,9,1309,21,3,30,1338,101,0,1440,1305,285,31,14,1634,39,9,52,1686,123,0,1814,27,20,16,0,62,0,0,0,62,0,0,61,17,0,0,24,38,3,0,3,40,3,3,48,2453,470,72,51,3045,65,16,80,3130,226,4,3360,15,8,0,0,24,14,0,14,38,15,0,48,53,3,0,3,64,5,0,7,69,3,0,73,69,10,0,5,85,24,0,19,106,14,0,120,2521,483,68,52,3134,84,18,106,3236,242,4,3484,511,142,22,23
109,3645,134,10,3793,20,3,0,0,22,9,0,9,30,8,0,41,70,7,3,3,78,3,0,4,84,3,0,87,89,14,4,3,104,11,0,10,114,14,0,128,3277,307,70,60,3716,36,9,47,3765,149,10,3916,765,128,16,24,936,39,0,43,975,158,4,1136,7,4,0,3,11,0,0,0,11,3,12,30,4048,444,90,86,4668,79,8,86,4750,311,25,5086,768,67,20,3,853,12,3,9,866,44,4,909,1098,111,22,4,1237,11,3,15,1251,41,0,1293,35,6,8,0,53,0,0,0,57,4,0,58,8,0,0,4,19,0,0,0,19,4,0,25,1915,188,46,18,2166,20,8,30,2195,92,4,2287,9,3,0,0,14,7,0,8,15,0,0,15,27,3,3,0,32,4,0,4,36,4,0,41,36,6,3,0,48,5,0,6,53,4,0,58,1956,188,51,17,2210,24,12,40,2246,95,4,2350,345,60,8,3
110,5503,168,7,5682,38,16,0,0,61,33,4,39,96,10,0,108,82,23,0,3,108,5,3,12,112,6,0,125,124,39,0,3,161,40,9,50,208,15,0,228,4910,488,112,90,5603,96,15,116,5715,190,10,5911,1196,181,36,45,1451,70,19,95,1547,363,5,1913,14,0,0,4,23,0,0,0,23,3,25,50,6127,663,152,131,7075,168,39,207,7282,552,38,7869,1330,109,11,12,1462,21,5,24,1489,73,0,1567,1454,181,26,20,1676,27,7,28,1706,55,0,1767,48,6,14,0,70,0,0,0,70,3,0,71,23,3,0,31,49,0,0,0,50,8,0,65,2851,299,54,57,3264,49,12,55,3323,139,6,3462,24,5,0,0,31,13,3,14,44,8,0,56,29,6,3,5,42,7,0,7,52,12,0,64,54,13,3,9,74,23,3,22,97,20,0,115,2902,311,53,68,3337,68,9,84,3416,154,6,3579,475,76,8,17
